Muestra;ADC
5113;2290
5114;284
5115;714
5116;2957
5117;3997
5118;2356
5119;256
5120;657
5121;3043
5122;3984
5123;2177
5124;254
5125;647
5126;2990
5127;4011
5128;2340
5129;287
5130;651
5131;2939
5132;3993
5133;2350
5134;257
5135;658
5136;3096
5137;4009
5138;2291
5139;268
5140;683
5141;3027
5142;3987
5143;2225
5144;265
5145;759
5146;2973
5147;4005
5148;2340
5149;202
5150;655
5151;2979
5152;3974
5153;2319
5154;252
5155;667
5156;2997
5157;3999
5158;2306
5159;256
5160;672
5161;2977
5162;4004
5163;2323
5164;207
5165;673
5166;3026
5167;4010
5168;2211
5169;216
5170;790
5171;3030
5172;3989
5173;2129
5174;253
5175;696
5176;2999
5177;3949
5178;2295
5179;218
5180;675
5181;3006
5182;3980
5183;2291
5184;247
5185;684
5186;3017
5187;3993
5188;2255
5189;221
5190;705
5191;3024
5192;3966
5193;2275
5194;228
5195;713
5196;3106
5197;3984
5198;2252
5199;237
5200;724
5201;3057
5202;3950
5203;2251
5204;187
5205;723
5206;3037
5207;3982
5208;2259
5209;217
5210;723
5211;3036
5212;3992
5213;2249
5214;233
5215;729
5216;3054
5217;3963
5218;2242
5219;214
5220;747
5221;3053
5222;3955
5223;2223
5224;193
5225;716
5226;3166
5227;3987
5228;2221
5229;227
5230;820
5231;3072
5232;3951
5233;2083
5234;218
5235;761
5236;3075
5237;3987
5238;2219
5239;224
5240;741
5241;3063
5242;3993
5243;2232
5244;225
5245;856
5246;3063
5247;3951
5248;2195
5249;176
5250;811
5251;3191
5252;3966
5253;2216
5254;165
5255;741
5256;3101
5257;3994
5258;2104
5259;210
5260;766
5261;3076
5262;3971
5263;2185
5264;211
5265;760
5266;3078
5267;3966
5268;2167
5269;211
5270;796
5271;3091
5272;3949
5273;2035
5274;220
5275;822
5276;3106
5277;3968
5278;2190
5279;180
5280;795
5281;3101
5282;3943
5283;2060
5284;196
5285;914
5286;3121
5287;3964
5288;2137
5289;186
5290;799
5291;3117
5292;3978
5293;2147
5294;192
5295;816
5296;3111
5297;3974
5298;2004
5299;179
5300;823
5301;3144
5302;3955
5303;2096
5304;177
5305;892
5306;3113
5307;3923
5308;2135
5309;180
5310;792
5311;3239
5312;3939
5313;2117
5314;130
5315;810
5316;3135
5317;3957
5318;2126
5319;190
5320;795
5321;3153
5322;3939
5323;2129
5324;196
5325;821
5326;3250
5327;3960
5328;2080
5329;192
5330;891
5331;3197
5332;3900
5333;2107
5334;192
5335;950
5336;3180
5337;3950
5338;2104
5339;146
5340;822
5341;3169
5342;3941
5343;2120
5344;183
5345;819
5346;3178
5347;3939
5348;2120
5349;173
5350;840
5351;3208
5352;3943
5353;2075
5354;136
5355;828
5356;3207
5357;3935
5358;1999
5359;184
5360;873
5361;3187
5362;3953
5363;2046
5364;133
5365;851
5366;3320
5367;3909
5368;2067
5369;169
5370;862
5371;3167
5372;3946
5373;2065
5374;170
5375;842
5376;3175
5377;3942
5378;2065
5379;119
5380;867
5381;3219
5382;3951
5383;2033
5384;138
5385;853
5386;3296
5387;3932
5388;1902
5389;160
5390;875
5391;3203
5392;3879
5393;2059
5394;142
5395;986
5396;3199
5397;3935
5398;2036
5399;169
5400;873
5401;3208
5402;3919
5403;2023
5404;155
5405;883
5406;3214
5407;3867
5408;2051
5409;156
5410;870
5411;3276
5412;3896
5413;1891
5414;151
5415;891
5416;3323
5417;3921
5418;2041
5419;148
5420;979
5421;3207
5422;3929
5423;2041
5424;146
5425;889
5426;3217
5427;3939
5428;2031
5429;164
5430;893
5431;3199
5432;3933
5433;2025
5434;143
5435;1003
5436;3224
5437;3908
5438;2036
5439;116
5440;875
5441;3241
5442;3911
5443;2031
5444;136
5445;988
5446;3228
5447;3863
5448;2028
5449;136
5450;906
5451;3227
5452;3935
5453;2039
5454;143
5455;885
5456;3217
5457;3916
5458;2006
5459;153
5460;1017
5461;3227
5462;3903
5463;2017
5464;148
5465;952
5466;3240
5467;3886
5468;2018
5469;109
5470;886
5471;3247
5472;3907
5473;1889
5474;152
5475;928
5476;3326
5477;3938
5478;1997
5479;154
5480;906
5481;3234
5482;3911
5483;2010
5484;152
5485;892
5486;3235
5487;3932
5488;1864
5489;150
5490;935
5491;3251
5492;3885
5493;1944
5494;110
5495;924
5496;3244
5497;3873
5498;1979
5499;139
5500;922
5501;3338
5502;3919
5503;1977
5504;151
5505;927
5506;3247
5507;3923
5508;1988
5509;135
5510;921
5511;3255
5512;3921
5513;1972
5514;150
5515;934
5516;3370
5517;3901
5518;1944
5519;152
5520;1025
5521;3251
5522;3891
5523;1971
5524;142
5525;959
5526;3363
5527;3897
5528;1804
5529;125
5530;959
5531;3303
5532;3891
5533;1954
5534;130
5535;956
5536;3278
5537;3918
5538;1955
5539;126
5540;948
5541;3371
5542;3907
5543;1922
5544;119
5545;975
5546;3331
5547;3899
5548;1831
5549;139
5550;1098
5551;3283
5552;3895
5553;1942
5554;99
5555;967
5556;3302
5557;3827
5558;1938
5559;119
5560;964
5561;3305
5562;3886
5563;1939
5564;114
5565;969
5566;3278
5567;3897
5568;1938
5569;82
5570;987
5571;3344
5572;3896
5573;1848
5574;100
5575;1109
5576;3303
5577;3880
5578;1775
5579;122
5580;989
5581;3303
5582;3864
5583;1935
5584;121
5585;967
5586;3304
5587;3889
5588;1939
5589;119
5590;988
5591;3297
5592;3906
5593;1929
5594;122
5595;972
5596;3307
5597;3849
5598;1915
5599;114
5600;989
5601;3393
5602;3898
5603;1901
5604;138
5605;1004
5606;3343
5607;3858
5608;1905
5609;80
5610;1012
5611;3318
5612;3879
5613;1893
5614;126
5615;983
5616;3305
5617;3898
5618;1903
5619;130
5620;984
5621;3311
5622;3818
5623;1911
5624;95
5625;1011
5626;3335
5627;3854
5628;1906
5629;85
5630;984
5631;3433
5632;3898
5633;1892
5634;130
5635;1115
5636;3324
5637;3875
5638;1759
5639;128
5640;998
5641;3335
5642;3885
5643;1879
5644;131
5645;1013
5646;3311
5647;3887
5648;1901
5649;131
5650;1108
5651;3338
5652;3855
5653;1902
5654;90
5655;1064
5656;3432
5657;3886
5658;1884
5659;97
5660;1011
5661;3352
5662;3868
5663;1788
5664;122
5665;1015
5666;3335
5667;3874
5668;1873
5669;104
5670;1014
5671;3319
5672;3882
5673;1883
5674;116
5675;1016
5676;3326
5677;3863
5678;1750
5679;107
5680;1067
5681;3339
5682;3845
5683;1895
5684;115
5685;1036
5686;3340
5687;3871
5688;1784
5689;121
5690;1147
5691;3345
5692;3864
5693;1854
5694;122
5695;1028
5696;3357
5697;3859
5698;1870
5699;104
5700;1021
5701;3343
5702;3878
5703;1727
5704;124
5705;1063
5706;3355
5707;3869
5708;1833
5709;120
5710;1107
5711;3343
5712;3815
5713;1871
5714;103
5715;1007
5716;3426
5717;3869
5718;1837
5719;76
5720;1029
5721;3356
5722;3864
5723;1855
5724;116
5725;1029
5726;3370
5727;3859
5728;1885
5729;114
5730;1031
5731;3435
5732;3867
5733;1806
5734;118
5735;1122
5736;3416
5737;3811
5738;1842
5739;96
5740;1161
5741;3355
5742;3872
5743;1861
5744;93
5745;1017
5746;3376
5747;3859
5748;1875
5749;110
5750;1023
5751;3358
5752;3879
5753;1843
5754;104
5755;1023
5756;3377
5757;3882
5758;1857
5759;85
5760;1039
5761;3405
5762;3874
5763;1747
5764;101
5765;1049
5766;3367
5767;3853
5768;1811
5769;73
5770;1063
5771;3485
5772;3883
5773;1846
5774;93
5775;1056
5776;3366
5777;3877
5778;1855
5779;103
5780;1048
5781;3391
5782;3874
5783;1838
5784;73
5785;1049
5786;3392
5787;3862
5788;1811
5789;101
5790;1058
5791;3452
5792;3868
5793;1689
5794;105
5795;1067
5796;3351
5797;3796
5798;1825
5799;97
5800;1160
5801;3363
5802;3864
5803;1819
5804;100
5805;1071
5806;3371
5807;3863
5808;1836
5809;117
5810;1060
5811;3380
5812;3801
5813;1822
5814;85
5815;1075
5816;3453
5817;3827
5818;1687
5819;104
5820;1072
5821;3490
5822;3868
5823;1817
5824;96
5825;1166
5826;3382
5827;3833
5828;1827
5829;110
5830;1067
5831;3392
5832;3845
5833;1819
5834;104
5835;1066
5836;3397
5837;3837
5838;1804
5839;88
5840;1186
5841;3375
5842;3825
5843;1829
5844;88
5845;1073
5846;3397
5847;3835
5848;1822
5849;90
5850;1156
5851;3400
5852;3777
5853;1795
5854;107
5855;1083
5856;3387
5857;3859
5858;1811
5859;104
5860;1073
5861;3398
5862;3837
5863;1830
5864;94
5865;1179
5866;3401
5867;3815
5868;1814
5869;92
5870;1126
5871;3399
5872;3816
5873;1815
5874;80
5875;1081
5876;3388
5877;3831
5878;1684
5879;87
5880;1105
5881;3473
5882;3865
5883;1805
5884;87
5885;1084
5886;3409
5887;3831
5888;1795
5889;105
5890;1064
5891;3391
5892;3866
5893;1659
5894;81
5895;1125
5896;3411
5897;3794
5898;1750
5899;83
5900;1092
5901;3395
5902;3768
5903;1804
5904;79
5905;1097
5906;3469
5907;3855
5908;1774
5909;109
5910;1091
5911;3406
5912;3827
5913;1804
5914;88
5915;1087
5916;3423
5917;3855
5918;1769
5919;83
5920;1119
5921;3509
5922;3854
5923;1728
5924;76
5925;1203
5926;3409
5927;3825
5928;1760
5929;85
5930;1136
5931;3494
5932;3833
5933;1600
5934;91
5935;1117
5936;3441
5937;3815
5938;1757
5939;103
5940;1132
5941;3440
5942;3838
5943;1757
5944;84
5945;1119
5946;3527
5947;3826
5948;1699
5949;87
5950;1138
5951;3482
5952;3807
5953;1654
5954;87
5955;1266
5956;3423
5957;3825
5958;1737
5959;60
5960;1133
5961;3453
5962;3748
5963;1755
5964;74
5965;1156
5966;3456
5967;3805
5968;1727
5969;80
5970;1146
5971;3465
5972;3795
5973;1723
5974;58
5975;1166
5976;3511
5977;3795
5978;1609
5979;66
5980;1314
5981;3482
5982;3795
5983;1545
5984;72
5985;1186
5986;3466
5987;3744
5988;1705
5989;72
5990;1167
5991;3447
5992;3795
5993;1700
5994;71
5995;1171
5996;3459
5997;3783
5998;1710
5999;86
