Muestra;ADC
5100;3848
5101;3790
5102;2282
5103;610
5104;111
5105;1158
5106;3065
5107;4007
5108;3419
5109;1724
5110;236
5111;300
5112;1763
5113;3537
5114;3982
5115;2909
5116;1125
5117;87
5118;668
5119;2379
5120;3827
5121;3810
5122;2327
5123;617
5124;78
5125;1262
5126;2978
5127;4019
5128;3443
5129;1629
5130;243
5131;336
5132;1781
5133;3481
5134;3983
5135;2916
5136;1117
5137;89
5138;730
5139;2370
5140;3831
5141;3799
5142;2317
5143;620
5144;84
5145;1162
5146;2965
5147;3996
5148;3423
5149;1708
5150;263
5151;294
5152;1778
5153;3541
5154;3999
5155;2891
5156;1125
5157;90
5158;661
5159;2407
5160;3831
5161;3802
5162;2304
5163;556
5164;106
5165;1265
5166;2993
5167;4022
5168;3417
5169;1711
5170;271
5171;274
5172;1768
5173;3467
5174;4010
5175;2925
5176;1116
5177;76
5178;720
5179;2367
5180;3845
5181;3790
5182;2318
5183;596
5184;100
5185;1228
5186;2943
5187;4031
5188;3445
5189;1703
5190;262
5191;335
5192;1759
5193;3484
5194;3959
5195;2935
5196;1113
5197;83
5198;657
5199;2370
5200;3832
5201;3784
5202;2327
5203;627
5204;75
5205;1169
5206;3047
5207;4013
5208;3421
5209;1695
5210;236
5211;306
5212;1894
5213;3482
5214;3985
5215;2815
5216;1119
5217;62
5218;665
5219;2466
5220;3827
5221;3767
5222;2318
5223;617
5224;85
5225;1183
5226;2978
5227;4003
5228;3426
5229;1679
5230;264
5231;307
5232;1769
5233;3487
5234;3965
5235;2924
5236;1067
5237;69
5238;727
5239;2372
5240;3841
5241;3798
5242;2303
5243;597
5244;120
5245;1191
5246;3091
5247;3997
5248;3417
5249;1664
5250;256
5251;309
5252;1783
5253;3485
5254;4010
5255;2905
5256;1084
5257;77
5258;677
5259;2493
5260;3815
5261;3789
5262;2296
5263;600
5264;89
5265;1180
5266;3064
5267;4005
5268;3328
5269;1705
5270;259
5271;300
5272;1877
5273;3485
5274;3979
5275;2819
5276;1106
5277;86
5278;683
5279;2389
5280;3821
5281;3803
5282;2302
5283;609
5284;86
5285;1174
5286;2989
5287;4026
5288;3403
5289;1674
5290;257
5291;331
5292;1827
5293;3543
5294;3983
5295;2894
5296;1014
5297;72
5298;677
5299;2397
5300;3883
5301;3813
5302;2295
5303;619
5304;76
5305;1169
5306;2983
5307;4012
5308;3421
5309;1686
5310;248
5311;298
5312;1782
5313;3474
5314;3993
5315;2816
5316;1107
5317;60
5318;671
5319;2451
5320;3811
5321;3777
5322;2323
5323;620
5324;96
5325;1248
5326;2979
5327;4007
5328;3426
5329;1679
5330;241
5331;310
5332;1783
5333;3473
5334;4004
5335;2906
5336;1112
5337;90
5338;657
5339;2399
5340;3855
5341;3783
5342;2296
5343;616
5344;80
5345;1223
5346;2999
5347;4003
5348;3411
5349;1581
5350;252
5351;298
5352;1754
5353;3530
5354;3991
5355;2912
5356;1035
5357;88
5358;686
5359;2396
5360;3827
5361;3788
5362;2319
5363;608
5364;80
5365;1177
5366;2961
5367;3991
5368;3339
5369;1709
5370;245
5371;302
5372;1841
5373;3491
5374;3997
5375;2899
5376;1115
5377;56
5378;667
5379;2391
5380;3815
5381;3756
5382;2345
5383;610
5384;84
5385;1165
5386;2967
5387;4011
5388;3440
5389;1699
5390;259
5391;280
5392;1747
5393;3467
5394;4024
5395;2936
5396;1042
5397;92
5398;691
5399;2385
5400;3838
5401;3815
5402;2306
5403;626
5404;85
5405;1191
5406;3043
5407;4015
5408;3355
5409;1704
5410;260
5411;290
5412;1750
5413;3464
5414;4006
5415;2929
5416;1132
5417;82
5418;671
5419;2378
5420;3823
5421;3751
5422;2338
5423;588
5424;104
5425;1190
5426;3015
5427;3991
5428;3367
5429;1716
5430;219
5431;298
5432;1775
5433;3475
5434;3983
5435;2933
5436;1117
5437;76
5438;655
5439;2389
5440;3837
5441;3790
5442;2318
5443;627
5444;99
5445;1165
5446;2956
5447;4022
5448;3443
5449;1603
5450;265
5451;303
5452;1748
5453;3514
5454;3977
5455;2834
5456;1116
5457;70
5458;743
5459;2385
5460;3837
5461;3803
5462;2240
5463;620
5464;100
5465;1151
5466;2951
5467;3997
5468;3432
5469;1711
5470;260
5471;296
5472;1768
5473;3477
5474;4005
5475;2931
5476;1123
5477;73
5478;665
5479;2418
5480;3811
5481;3771
5482;2341
5483;622
5484;91
5485;1172
5486;2987
5487;4017
5488;3432
5489;1601
5490;266
5491;286
5492;1795
5493;3471
5494;3997
5495;2914
5496;1122
5497;90
5498;660
5499;2388
5500;3841
5501;3783
5502;2212
5503;627
5504;89
5505;1189
5506;2990
5507;4007
5508;3415
5509;1615
5510;262
5511;364
5512;1764
5513;3469
5514;4003
5515;2815
5516;1105
5517;73
5518;744
5519;2391
5520;3843
5521;3808
5522;2316
5523;594
5524;102
5525;1208
5526;2993
5527;4006
5528;3409
5529;1709
5530;207
5531;305
5532;1826
5533;3487
5534;3984
5535;2853
5536;1016
5537;59
5538;671
5539;2504
5540;3820
5541;3792
5542;2312
5543;555
5544;97
5545;1192
5546;2974
5547;3995
5548;3409
5549;1699
5550;255
5551;295
5552;1777
5553;3492
5554;4006
5555;2891
5556;1096
5557;68
5558;750
5559;2391
5560;3823
5561;3813
5562;2244
5563;627
5564;102
5565;1176
5566;2996
5567;4019
5568;3367
5569;1684
5570;202
5571;292
5572;1762
5573;3502
5574;4013
5575;2914
5576;1123
5577;75
5578;655
5579;2377
5580;3817
5581;3804
5582;2332
5583;549
5584;96
5585;1205
5586;2980
5587;4001
5588;3399
5589;1700
5590;229
5591;295
5592;1880
5593;3471
5594;4007
5595;2919
5596;1051
5597;82
5598;660
5599;2475
5600;3840
5601;3793
5602;2332
5603;623
5604;97
5605;1155
5606;2950
5607;4003
5608;3438
5609;1731
5610;277
5611;339
5612;1745
5613;3489
5614;4009
5615;2871
5616;1099
5617;81
5618;641
5619;2367
5620;3855
5621;3816
5622;2327
5623;632
5624;97
5625;1126
5626;2958
5627;4014
5628;3450
5629;1731
5630;279
5631;284
5632;1738
5633;3439
5634;4018
5635;2957
5636;1139
5637;86
5638;648
5639;2456
5640;3823
5641;3803
5642;2353
5643;577
5644;90
5645;1152
5646;2950
5647;4004
5648;3443
5649;1663
5650;264
5651;329
5652;1740
5653;3464
5654;4013
5655;2967
5656;1153
5657;78
5658;633
5659;2326
5660;3783
5661;3803
5662;2358
5663;647
5664;107
5665;1129
5666;2963
5667;4015
5668;3441
5669;1729
5670;293
5671;300
5672;1701
5673;3512
5674;4015
5675;2956
5676;1165
5677;80
5678;635
5679;2351
5680;3853
5681;3837
5682;2378
5683;642
5684;81
5685;1115
5686;2909
5687;4021
5688;3472
5689;1769
5690;291
5691;249
5692;1812
5693;3417
5694;4000
5695;2979
5696;1119
5697;94
5698;694
5699;2331
5700;3789
5701;3783
5702;2398
5703;674
5704;70
5705;1176
5706;2906
5707;3987
5708;3482
5709;1790
5710;315
5711;247
5712;1670
5713;3406
5714;3999
5715;3002
5716;1201
5717;88
5718;607
5719;2295
5720;3823
5721;3863
5722;2393
5723;695
5724;70
5725;1086
5726;2898
5727;3983
5728;3487
5729;1788
5730;277
5731;239
5732;1781
5733;3403
5734;4025
5735;3008
5736;1222
5737;106
5738;568
5739;2263
5740;3789
5741;3864
5742;2451
5743;705
5744;70
5745;1159
5746;2866
5747;3975
5748;3513
5749;1829
5750;292
5751;226
5752;1692
5753;3382
5754;4017
5755;3044
5756;1225
5757;96
5758;632
5759;2255
5760;3776
5761;3810
5762;2451
5763;696
5764;76
5765;1036
5766;2855
5767;3987
5768;3528
5769;1832
5770;338
5771;228
5772;1623
5773;3431
5774;4031
5775;3027
5776;1243
5777;93
5778;587
5779;2338
5780;3752
5781;3869
5782;2360
5783;738
5784;79
5785;1039
5786;2918
5787;3993
5788;3511
5789;1875
5790;348
5791;225
5792;1602
5793;3335
5794;4007
5795;3073
5796;1254
5797;114
5798;557
5799;2214
5800;3750
5801;3841
5802;2508
5803;720
5804;77
5805;1086
5806;2801
5807;3975
5808;3535
5809;1874
5810;329
5811;241
5812;1607
5813;3437
5814;4029
5815;3065
5816;1266
5817;114
5818;545
5819;2183
5820;3735
5821;3868
5822;2497
5823;746
5824;59
5825;1001
5826;2903
5827;3979
5828;3549
5829;1886
5830;346
5831;237
5832;1592
5833;3369
5834;4035
5835;3003
5836;1308
5837;119
5838;537
5839;2284
5840;3726
5841;3875
5842;2436
5843;763
5844;60
5845;1003
5846;2779
5847;3966
5848;3569
5849;1906
5850;366
5851;188
5852;1557
5853;3315
5854;3999
5855;3107
5856;1283
5857;111
5858;558
5859;2215
5860;3782
5861;3867
5862;2535
5863;689
5864;67
5865;979
5866;2759
5867;3975
5868;3581
5869;1891
5870;358
5871;185
5872;1542
5873;3317
5874;4043
5875;3121
5876;1328
5877;122
5878;515
5879;2185
5880;3720
5881;3883
5882;2454
5883;792
5884;61
5885;973
5886;2830
5887;3942
5888;3571
5889;1943
5890;384
5891;196
5892;1602
5893;3287
5894;4011
5895;3117
5896;1352
5897;133
5898;501
5899;2121
5900;3701
5901;3911
5902;2591
5903;808
5904;60
5905;930
5906;2735
5907;3975
5908;3597
5909;1914
5910;388
5911;186
5912;1537
5913;3277
5914;4024
5915;3165
5916;1268
5917;134
5918;481
5919;2099
5920;3726
5921;3900
5922;2585
5923;742
5924;72
5925;937
5926;2744
5927;3953
5928;3615
5929;1986
5930;392
5931;174
5932;1477
5933;3264
5934;4036
5935;3100
5936;1388
5937;125
5938;478
5939;2162
5940;3708
5941;3867
5942;2593
5943;834
5944;67
5945;926
5946;2728
5947;3955
5948;3558
5949;2023
5950;401
5951;178
5952;1475
5953;3244
5954;4031
5955;3178
5956;1387
5957;155
5958;466
5959;2070
5960;3692
5961;3918
5962;2630
5963;781
5964;65
5965;925
5966;2690
5967;3976
5968;3631
5969;2007
5970;422
5971;173
5972;1471
5973;3313
5974;4024
5975;3078
5976;1387
5977;147
5978;471
5979;2070
5980;3643
5981;3938
5982;2624
5983;868
5984;50
5985;898
5986;2696
5987;3949
5988;3562
5989;2015
5990;410
5991;188
5992;1485
5993;3257
5994;4038
5995;3131
5996;1396
5997;111
5998;460
5999;2079
