Muestra;ADC
5094;4028
5095;1821
5096;59
5097;2253
5098;3991
5099;1836
5100;88
5101;2251
5102;3999
5103;1809
5104;76
5105;2446
5106;4007
5107;1787
5108;77
5109;2299
5110;4001
5111;1795
5112;87
5113;2315
5114;4027
5115;1790
5116;62
5117;2482
5118;3991
5119;1713
5120;90
5121;2435
5122;3967
5123;1568
5124;98
5125;2337
5126;3985
5127;1756
5128;74
5129;2335
5130;3966
5131;1768
5132;95
5133;2328
5134;3997
5135;1745
5136;74
5137;2356
5138;4003
5139;1729
5140;94
5141;2372
5142;4007
5143;1711
5144;81
5145;2529
5146;4007
5147;1657
5148;75
5149;2485
5150;3987
5151;1693
5152;101
5153;2387
5154;4003
5155;1579
5156;75
5157;2572
5158;3987
5159;1691
5160;110
5161;2411
5162;4013
5163;1699
5164;100
5165;2389
5166;4014
5167;1709
5168;98
5169;2395
5170;3959
5171;1703
5172;119
5173;2432
5174;3981
5175;1623
5176;83
5177;2519
5178;3999
5179;1491
5180;75
5181;2405
5182;4007
5183;1521
5184;91
5185;2438
5186;3947
5187;1702
5188;101
5189;2415
5190;3999
5191;1661
5192;80
5193;2427
5194;3977
5195;1691
5196;105
5197;2411
5198;3965
5199;1650
5200;109
5201;2440
5202;3970
5203;1567
5204;138
5205;2457
5206;3996
5207;1453
5208;89
5209;2447
5210;4004
5211;1493
5212;102
5213;2478
5214;3995
5215;1644
5216;94
5217;2471
5218;3993
5219;1633
5220;115
5221;2474
5222;3969
5223;1584
5224;119
5225;2495
5226;3923
5227;1623
5228;122
5229;2483
5230;3943
5231;1626
5232;131
5233;2498
5234;3969
5235;1555
5236;141
5237;2517
5238;3899
5239;1575
5240;105
5241;2534
5242;3967
5243;1598
5244;114
5245;2501
5246;3987
5247;1593
5248;112
5249;2504
5250;3964
5251;1399
5252;109
5253;2563
5254;3973
5255;1555
5256;147
5257;2515
5258;3945
5259;1579
5260;164
5261;2525
5262;3963
5263;1585
5264;172
5265;2532
5266;3963
5267;1385
5268;120
5269;2552
5270;3953
5271;1558
5272;135
5273;2557
5274;3943
5275;1529
5276;120
5277;2540
5278;3943
5279;1379
5280;129
5281;2611
5282;3953
5283;1428
5284;141
5285;2730
5286;3976
5287;1507
5288;197
5289;2558
5290;3950
5291;1541
5292;160
5293;2559
5294;3955
5295;1525
5296;118
5297;2574
5298;3949
5299;1537
5300;128
5301;2569
5302;3953
5303;1517
5304;146
5305;2566
5306;3972
5307;1357
5308;140
5309;2631
5310;3943
5311;1396
5312;130
5313;2580
5314;3945
5315;1503
5316;150
5317;2696
5318;3939
5319;1324
5320;148
5321;2579
5322;3951
5323;1513
5324;124
5325;2590
5326;3959
5327;1500
5328;147
5329;2588
5330;3943
5331;1479
5332;204
5333;2609
5334;3940
5335;1469
5336;148
5337;2665
5338;3958
5339;1365
5340;146
5341;2759
5342;3955
5343;1469
5344;143
5345;2752
5346;3945
5347;1456
5348;196
5349;2579
5350;3949
5351;1462
5352;156
5353;2623
5354;3960
5355;1475
5356;147
5357;2611
5358;3947
5359;1479
5360;208
5361;2605
5362;3919
5363;1485
5364;166
5365;2700
5366;3887
5367;1449
5368;150
5369;2803
5370;3935
5371;1447
5372;136
5373;2760
5374;3943
5375;1430
5376;133
5377;2611
5378;3955
5379;1459
5380;158
5381;2621
5382;3931
5383;1440
5384;141
5385;2647
5386;3936
5387;1449
5388;201
5389;2637
5390;3933
5391;1470
5392;184
5393;2638
5394;3903
5395;1423
5396;164
5397;2692
5398;3878
5399;1407
5400;239
5401;2673
5402;3921
5403;1385
5404;167
5405;2670
5406;3935
5407;1411
5408;170
5409;2679
5410;3944
5411;1425
5412;158
5413;2837
5414;3911
5415;1370
5416;161
5417;2728
5418;3887
5419;1395
5420;220
5421;2696
5422;3878
5423;1389
5424;190
5425;2686
5426;3867
5427;1385
5428;192
5429;2839
5430;3899
5431;1357
5432;186
5433;2716
5434;3921
5435;1364
5436;170
5437;2705
5438;3908
5439;1365
5440;188
5441;2867
5442;3917
5443;1312
5444;167
5445;2845
5446;3869
5447;1202
5448;188
5449;2711
5450;3839
5451;1358
5452;194
5453;2741
5454;3849
5455;1353
5456;210
5457;2717
5458;3896
5459;1344
5460;173
5461;2734
5462;3894
5463;1351
5464;175
5465;2744
5466;3889
5467;1329
5468;198
5469;2922
5470;3911
5471;1278
5472;190
5473;2889
5474;3889
5475;1271
5476;194
5477;2787
5478;3884
5479;1169
5480;216
5481;2978
5482;3863
5483;1297
5484;228
5485;2788
5486;3874
5487;1308
5488;217
5489;2771
5490;3869
5491;1297
5492;197
5493;2793
5494;3795
5495;1281
5496;244
5497;2823
5498;3847
5499;1233
5500;206
5501;2927
5502;3870
5503;1114
5504;217
5505;2827
5506;3883
5507;1143
5508;205
5509;2845
5510;3821
5511;1287
5512;216
5513;2795
5514;3876
5515;1265
5516;219
5517;2799
5518;3880
5519;1304
5520;202
5521;2780
5522;3803
5523;1281
5524;220
5525;2808
5526;3815
5527;1207
5528;294
5529;2813
5530;3865
5531;1123
5532;228
5533;2826
5534;3885
5535;1165
5536;214
5537;2843
5538;3879
5539;1304
5540;207
5541;2820
5542;3875
5543;1297
5544;228
5545;2811
5546;3887
5547;1244
5548;220
5549;2837
5550;3782
5551;1283
5552;238
5553;2804
5554;3817
5555;1287
5556;237
5557;2835
5558;3876
5559;1215
5560;280
5561;2842
5562;3772
5563;1254
5564;219
5565;2865
5566;3875
5567;1255
5568;235
5569;2847
5570;3853
5571;1247
5572;225
5573;2850
5574;3874
5575;1087
5576;216
5577;2911
5578;3851
5579;1210
5580;251
5581;2856
5582;3811
5583;1226
5584;331
5585;2865
5586;3833
5587;1228
5588;297
5589;2865
5590;3829
5591;1082
5592;216
5593;2881
5594;3864
5595;1225
5596;243
5597;2859
5598;3859
5599;1212
5600;234
5601;2861
5602;3854
5603;1060
5604;253
5605;2915
5606;3841
5607;1112
5608;280
5609;3044
5610;3849
5611;1208
5612;325
5613;2898
5614;3850
5615;1197
5616;321
5617;2875
5618;3821
5619;1198
5620;234
5621;2892
5622;3857
5623;1201
5624;251
5625;2875
5626;3832
5627;1206
5628;259
5629;2879
5630;3838
5631;1053
5632;231
5633;2947
5634;3838
5635;1089
5636;240
5637;2905
5638;3852
5639;1177
5640;280
5641;3006
5642;3822
5643;1008
5644;265
5645;2924
5646;3828
5647;1182
5648;244
5649;2887
5650;3832
5651;1201
5652;268
5653;2928
5654;3825
5655;1163
5656;347
5657;2911
5658;3779
5659;1147
5660;289
5661;2980
5662;3812
5663;1041
5664;256
5665;3112
5666;3822
5667;1148
5668;272
5669;3055
5670;3815
5671;1131
5672;342
5673;2921
5674;3797
5675;1143
5676;283
5677;2955
5678;3825
5679;1144
5680;270
5681;2931
5682;3790
5683;1147
5684;361
5685;2977
5686;3784
5687;1117
5688;332
5689;3053
5690;3718
5691;1097
5692;285
5693;3132
5694;3790
5695;1112
5696;279
5697;3100
5698;3800
5699;1089
5700;281
5701;2972
5702;3803
5703;1105
5704;310
5705;2993
5706;3786
5707;1077
5708;295
5709;3003
5710;3804
5711;1094
5712;389
5713;2990
5714;3763
5715;1091
5716;354
5717;2983
5718;3759
5719;1073
5720;305
5721;3022
5722;3716
5723;1080
5724;418
5725;3017
5726;3782
5727;1039
5728;314
5729;3025
5730;3790
5731;1052
5732;315
5733;3025
5734;3749
5735;1051
5736;337
5737;3175
5738;3776
5739;1007
5740;324
5741;3055
5742;3733
5743;1016
5744;398
5745;3066
5746;3649
5747;1026
5748;338
5749;3071
5750;3652
5751;1020
5752;350
5753;3224
5754;3751
5755;996
5756;346
5757;3072
5758;3731
5759;991
5760;377
5761;3084
5762;3742
5763;995
5764;351
5765;3239
5766;3732
5767;922
5768;366
5769;3225
5770;3663
5771;803
5772;379
5773;3136
5774;3575
5775;949
5776;396
5777;3140
5778;3626
5779;943
5780;406
5781;3131
5782;3686
5783;928
5784;387
5785;3184
5786;3675
5787;909
5788;410
5789;3187
5790;3676
5791;907
5792;416
5793;3303
5794;3693
5795;868
5796;432
5797;3301
5798;3662
5799;876
5800;438
5801;3213
5802;3641
5803;766
5804;457
5805;3389
5806;3613
5807;862
5808;454
5809;3223
5810;3653
5811;861
5812;450
5813;3248
5814;3646
5815;850
5816;469
5817;3264
5818;3503
5819;837
5820;497
5821;3274
5822;3605
5823;787
5824;491
5825;3374
5826;3617
5827;675
5828;468
5829;3296
5830;3607
5831;688
5832;497
5833;3322
5834;3477
5835;787
5836;528
5837;3322
5838;3569
5839;766
5840;520
5841;3332
5842;3567
5843;792
5844;516
5845;3310
5846;3452
5847;756
5848;567
5849;3325
5850;3477
5851;693
5852;646
5853;3353
5854;3565
5855;618
5856;545
5857;3331
5858;3540
5859;663
5860;516
5861;3357
5862;3566
5863;751
5864;526
5865;3317
5866;3535
5867;759
5868;534
5869;3341
5870;3566
5871;737
5872;540
5873;3351
5874;3435
5875;756
5876;571
5877;3338
5878;3449
5879;753
5880;574
5881;3355
5882;3550
5883;707
5884;635
5885;3377
5886;3399
5887;727
5888;547
5889;3388
5890;3552
5891;743
5892;560
5893;3363
5894;3539
5895;734
5896;563
5897;3362
5898;3527
5899;609
5900;576
5901;3409
5902;3516
5903;691
5904;616
5905;3369
5906;3423
5907;707
5908;709
5909;3365
5910;3495
5911;726
5912;679
5913;3377
5914;3501
5915;607
5916;574
5917;3402
5918;3514
5919;720
5920;576
5921;3387
5922;3511
5923;699
5924;562
5925;3379
5926;3527
5927;571
5928;589
5929;3422
5930;3515
5931;613
5932;641
5933;3513
5934;3483
5935;695
5936;717
5937;3412
5938;3484
5939;678
5940;684
5941;3375
5942;3478
5943;713
5944;597
5945;3399
5946;3492
5947;673
5948;591
5949;3407
5950;3485
5951;689
5952;628
5953;3407
5954;3497
5955;572
5956;590
5957;3447
5958;3491
5959;602
5960;579
5961;3456
5962;3483
5963;673
5964;635
5965;3525
5966;3487
5967;528
5968;607
5969;3415
5970;3467
5971;667
5972;622
5973;3420
5974;3485
5975;687
5976;604
5977;3419
5978;3473
5979;653
5980;749
5981;3420
5982;3421
5983;660
5984;639
5985;3471
5986;3466
5987;582
5988;631
5989;3554
5990;3446
5991;646
5992;633
5993;3541
5994;3431
5995;623
5996;754
5997;3439
5998;3415
5999;611
